cate,JobTitle,CompanyName,Location,Url,p10_salary,p50_salary,p90_salary,LocationStates
software,Software Engineer I/JAVA/J2EE,Streamlyne,"San Diego, CA","https://www.glassdoor.com/job-listing/software-engineer-i-java-j2ee-streamlyne-JV_IC1147311_KO0,29_KE30,40.htm?jl=1006560763287",112345,134425,160845,CA
software,UI Developer,Data Concepts,"Glen Allen, VA","https://www.glassdoor.com/job-listing/ui-developer-data-concepts-JV_IC1130160_KO0,12_KE13,26.htm?jl=1009212170692",87849,101667,117659,VA
software,Software Engineer,Microsoft Corporation,"Redmond, WA","https://www.glassdoor.com/job-listing/software-engineer-microsoft-JV_IC1150499_KO0,17_KE18,27.htm?jl=1009218452968",112000,165200,218400,WA
software,Software Developer,Vicrez.com LLC,"Santa Fe Springs, CA","https://www.glassdoor.com/job-listing/software-developer-vicrez-com-JV_IC1163767_KO0,18_KE19,29.htm?jl=1009144269600",78503,100597,128908,CA
software,Software Developer,Xylo Consulting LLC,"Neptune City, NJ","https://www.glassdoor.com/job-listing/software-developer-xylo-consulting-JV_IC3717547_KO0,18_KE19,34.htm?jl=1007912535187",61163,76427,95501,NJ
software,Entry Level Software Engineer,"NTA, Inc. ","Huntsville, AL","https://www.glassdoor.com/job-listing/entry-level-software-engineer-nta-inc-JV_IC1127653_KO0,29_KE30,37.htm?jl=1009220619495",53201,70088,92335,AL
software,Software Developer,Meneses Law,"Houston, TX","https://www.glassdoor.com/job-listing/software-developer-meneses-law-JV_IC1140171_KO0,18_KE19,30.htm?jl=1009117197803",50000,52500,55000,TX
software,Software Engineer,Delphinus Engineering Inc.,"Philadelphia, PA","https://www.glassdoor.com/job-listing/software-engineer-delphinus-engineering-JV_IC1152672_KO0,17_KE18,39.htm?jl=1007249667617",90190,111136,136947,PA
software,Software Developer,Sagatianz Inc.,"Dallas, TX","https://www.glassdoor.com/job-listing/software-developer-sagatianz-JV_IC1139977_KO0,18_KE19,28.htm?jl=1006705669365",87957,98993,111412,TX
software,Entry Level Business Analyst,Otcmarketpro,Remote,"https://www.glassdoor.com/job-listing/entry-level-business-analyst-otcmarketpro-JV_KO0,28_KE29,41.htm?jl=1009196417019",68000,74000,80000,Remote
software,Software Developer,Satin Solutions LLC,"North Brunswick, NJ","https://www.glassdoor.com/job-listing/software-developer-satin-solutions-JV_IC1126912_KO0,18_KE19,34.htm?jl=1009089545781",74724,95524,122113,NJ
software,Software Engineer,ENGIE,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-engie-JV_IC1154532_KO0,17_KE18,23.htm?jl=1009093959427",81000,101500,122000,MA
software,Software Development Engineer,"Hasbro, Inc.","Renton, WA","https://www.glassdoor.com/job-listing/software-development-engineer-hasbro-JV_IC1150501_KO0,29_KE30,36.htm?jl=1009175645096",101760,101760,101760,WA
software,Junior Programmer/Analyst,Americu Credit Union,"Rome, NY","https://www.glassdoor.com/job-listing/junior-programmer-analyst-americu-credit-union-JV_IC1132922_KO0,25_KE26,46.htm?jl=1009221929578",31.829807,35.810097,39.789906,NY
software,Junior Data Analyst,"FocusKPI, Inc.","San Francisco, CA","https://www.glassdoor.com/job-listing/junior-data-analyst-focuskpi-inc-JV_IC1147401_KO0,19_KE20,32.htm?jl=1009218941966",35,38.5,42,CA
software,Software Developer I,Nationstar Mortgage LLC,"Dallas, TX","https://www.glassdoor.com/job-listing/software-developer-i-mr-cooper-JV_IC1139977_KO0,20_KE21,30.htm?jl=1009150219062",71515,82393,94925,TX
software,SOFTWARE DEVELOPER,ISoft Solutions Inc,"Sugar Land, TX","https://www.glassdoor.com/job-listing/software-developer-isoft-solutions-JV_IC1140225_KO0,18_KE19,34.htm?jl=1009016245120",94120,94120,94120,TX
software,Software Developer,"HEXPLORA, LLC","Rocky Hill, CT","https://www.glassdoor.com/job-listing/software-developer-hexplora-JV_IC1148424_KO0,18_KE19,27.htm?jl=1009217333257",66090,85027,109389,CT
software,Software Engineer,"TapHere! Technology, LLC","Manassas, VA","https://www.glassdoor.com/job-listing/software-engineer-taphere-technology-JV_IC1130381_KO0,17_KE18,36.htm?jl=1009063961516",79223,99589,125191,VA
software,Software Developer,Guardian Alarm,"Southfield, MI","https://www.glassdoor.com/job-listing/software-developer-guardian-alarm-medical-monitoring-JV_IC1134732_KO0,18_KE19,52.htm?jl=1009222180754",66016,79979,96895,MI
software,Associate Software Engineer,Blair Image Elements,"Altoona, PA","https://www.glassdoor.com/job-listing/associate-software-engineer-blair-companies-JV_IC1151974_KO0,27_KE28,43.htm?jl=1009222609477",63147,74593,88114,PA
software,Software Development Engineer I,Generac Holdings Inc.,"Waukesha, WI","https://www.glassdoor.com/job-listing/software-development-engineer-i-generac-power-systems-JV_IC1133599_KO0,31_KE32,53.htm?jl=1009206290128",74030,80630,87819,WI
software,Software Engineer,Mahaugha LLC,"Cranbury, NJ","https://www.glassdoor.com/job-listing/software-engineer-mahaugha-JV_IC1126731_KO0,17_KE18,26.htm?jl=1007618491223",86567,107789,134214,NJ
software,Customer Care Software Technician,EnvisionWare,Remote,"https://www.glassdoor.com/job-listing/customer-care-software-technician-envisionware-JV_KO0,33_KE34,46.htm?jl=1009194587290",42000,44500,47000,Remote
software,Jr. Engineer,"BCVS Group,inc",United States,"https://www.glassdoor.com/job-listing/jr-engineer-bcvs-group-inc-JV_KO0,11_KE12,26.htm?jl=1009218893656",30,32.5,35,United States
software,Junior Developer,"CloudRx Pharmacy, LLC","Dallas, TX","https://www.glassdoor.com/job-listing/junior-developer-cloud-rx-pharmacy-JV_IC1139977_KO0,16_KE17,34.htm?jl=1009178035330",54990,71412,92738,TX
software,Entry Level Software Developer,,"Mentor, OH","https://www.glassdoor.com/job-listing/entry-level-software-developer-snively-inc-JV_IC1145800_KO0,30_KE31,42.htm?jl=1009196474678",40000,40000,40000,OH
software,Software Developer,Integrated Technology Strategies Corporation,"Cherry Hill, NJ","https://www.glassdoor.com/job-listing/software-developer-integrated-technology-strategies-inc-JV_IC1127090_KO0,18_KE19,55.htm?jl=1008530034323",114026,114026,114026,NJ
software,Software Developer,Savvy Info Systems Inc.,"Schaumburg, IL","https://www.glassdoor.com/job-listing/software-developer-savvy-info-systems-JV_IC1128969_KO0,18_KE19,37.htm?jl=1008762072821",97806,109284,122108,IL
software,Software Engineer,American Society of Radiologic Technologists,"Albuquerque, NM","https://www.glassdoor.com/job-listing/software-engineer-american-society-of-radiologic-technologists-JV_IC1137959_KO0,17_KE18,62.htm?jl=1009223464577",90560,114727,145343,NM
software,Software Developer,"CANDOR, Inc.","Naperville, IL","https://www.glassdoor.com/job-listing/software-developer-candor-group-JV_IC1128928_KO0,18_KE19,31.htm?jl=1009195893537",92415,105369,120139,IL
software,MasterTax Software Processor,,United States,"https://www.glassdoor.com/job-listing/mastertax-software-processor-reverify-JV_KO0,28_KE29,37.htm?jl=1009216861367",20,27.5,35,United States
software,Software Engineer,Zoom Video Communications Inc,"San Jose, CA","https://www.glassdoor.com/job-listing/software-engineer-zoom-video-communications-inc-JV_IC1147436_KO0,17_KE18,47.htm?jl=1009221327744",180000,180000,180000,CA
software,Software Engineer,Blackhawk Network,"Coppell, TX","https://www.glassdoor.com/job-listing/software-engineer-blackhawk-network-JV_IC1139974_KO0,17_KE18,35.htm?jl=1009221349064",72760,84295,95830,TX
software,"Software Engineer, LLM/VLM",Waymo LLC,"Bellevue, WA","https://www.glassdoor.com/job-listing/software-engineer-llm-vlm-waymo-JV_IC1150442_KO0,25_KE26,31.htm?jl=1009218433976",158000,179000,200000,WA
software,Junior Software Tester,"Spalding Consulting, Inc. ","Patuxent River, MD","https://www.glassdoor.com/job-listing/junior-software-tester-spalding-consulting-inc-JV_IC1153746_KO0,22_KE23,46.htm?jl=1009211455041",45380,60005,79343,MD
software,IT Systems Specialist - Entry,King County,"Seattle, WA","https://www.glassdoor.com/job-listing/it-systems-specialist-entry-king-county-JV_IC1150505_KO0,27_KE28,39.htm?jl=1009204162418",36.370193,41.235096,46.1,WA
software,Associate Software Engineer,Study.com,"Mountain View, CA","https://www.glassdoor.com/job-listing/associate-software-engineer-study-com-JV_IC1147431_KO0,27_KE28,37.htm?jl=1008855434997",100000,107500,115000,CA
software,Software Engineer,,"Moorpark, CA","https://www.glassdoor.com/job-listing/software-engineer-macro-blue-inc-JV_IC1146975_KO0,17_KE18,32.htm?jl=1009211269816",115293,119220,123146,CA
software,Software Engineer,Priority1 Inc.,"Little Rock, AR","https://www.glassdoor.com/job-listing/software-engineer-priority1-JV_IC1143190_KO0,17_KE18,27.htm?jl=1009217763147",91190,113990,142491,AR
software,Amazon Robotics - Software Development Engineer Co-Op - Fall 2024,"Amazon.com, Inc.","Westborough, MA","https://www.glassdoor.com/job-listing/amazon-robotics-software-development-engineer-co-op-fall-2024-amazon-com-services-llc-JV_IC1154956_KO0,61_KE62,85.htm?jl=1009097545955",64644,83095,106812,MA
software,Software Engineer,Satin Solutions LLC,"North Brunswick, NJ","https://www.glassdoor.com/job-listing/software-engineer-satin-solutions-JV_IC1126912_KO0,17_KE18,33.htm?jl=1009089545776",71570,87298,106482,NJ
software,Software QA Engineer I,Trident Systems,"Fairfax, VA","https://www.glassdoor.com/job-listing/software-qa-engineer-i-trident-systems-inc-JV_IC1130359_KO0,22_KE23,42.htm?jl=1009211520395",60229,72661,87658,VA
software,Software Developer,"D. E. Shaw & Co., L.P.","New York, NY","https://www.glassdoor.com/job-listing/software-developer-de-shaw-co-lp-JV_IC1132348_KO0,18_KE19,32.htm?jl=1008148459574",200000,200000,200000,NY
software,Website QA Specialist,,United States,"https://www.glassdoor.com/job-listing/website-qa-specialist-gameu-JV_KO0,21_KE22,27.htm?jl=1009222246129",48000,51000,54000,United States
software,Software Development Engineer I,"Yardi Systems, Inc.","Santa Barbara, CA","https://www.glassdoor.com/job-listing/software-development-engineer-i-yardi-systems-inc-JV_IC1147473_KO0,31_KE32,49.htm?jl=1009220489039",113000,113000,113000,CA
software,Software Engineer,BecTech,"Dahlgren, VA","https://www.glassdoor.com/job-listing/software-engineer-basic-engineering-concepts-technologies-inc-dba-bectech-inc-JV_IC1129678_KO0,17_KE18,77.htm?jl=1009220968262",90000,112500,135000,VA
software,Software Developer,Samaritan Ministries International,"Peoria, IL","https://www.glassdoor.com/job-listing/software-developer-samaritan-ministries-international-JV_IC1129349_KO0,18_KE19,53.htm?jl=1009082936507",61600,68950,76300,IL
software,Software Engineer,"Hidden Level, Inc","Syracuse, NY","https://www.glassdoor.com/job-listing/software-engineer-hidden-level-inc-JV_IC1132872_KO0,17_KE18,34.htm?jl=1009138892447",90000,98000,106000,NY
software,Software Developer,Cloutics Inc.,"Edison, NJ","https://www.glassdoor.com/job-listing/software-developer-cloutics-JV_IC1126748_KO0,18_KE19,27.htm?jl=1008496130148",74118,91983,114154,NJ
software,Software Developer,Sandhills Global Inc.,"Lincoln, NE","https://www.glassdoor.com/job-listing/software-developer-sandhills-global-inc-JV_IC1136371_KO0,18_KE19,39.htm?jl=1006566519076",82841,99244,118894,NE
software,SOFTWARE DEVELOPER,ProBPM Inc.,"Frisco, TX","https://www.glassdoor.com/job-listing/software-developer-probpm-JV_IC1139994_KO0,18_KE19,25.htm?jl=1008507249035",60859,77253,98063,TX
software,Software Engineer,"Operating System Services, Inc.","Gaithersburg, MD","https://www.glassdoor.com/job-listing/software-engineer-oss-inc-JV_IC1153852_KO0,17_KE18,25.htm?jl=1008045801989",65919,82162,102408,MD
software,Hiring Software Engineer,"Triunity Software, Inc.","Mount Laurel, NJ","https://www.glassdoor.com/job-listing/hiring-software-engineer-triunity-software-JV_IC1127131_KO0,24_KE25,42.htm?jl=1009223381243",70000,100000,130000,NJ
software,Junior Software Engineer,Belay Technologies Inc.,"Annapolis Junction, MD","https://www.glassdoor.com/job-listing/junior-software-engineer-belay-technologies-JV_IC1153524_KO0,24_KE25,43.htm?jl=1009173305086",63188,78238,96872,MD
software,Software Engineer,United Insurance Group,"Provo, UT","https://www.glassdoor.com/job-listing/software-engineer-united-insurance-group-JV_IC1128247_KO0,17_KE18,40.htm?jl=1009207673927",85000,92500,100000,UT
software,Software Engineer,"Protech Solutions, Inc.","Little Rock, AR","https://www.glassdoor.com/job-listing/software-engineer-protech-solutions-inc-JV_IC1143190_KO0,17_KE18,39.htm?jl=1009036212181",70382,86002,105088,AR
software,Software Engineer I or II,Word on Fire Catholic Ministries,"Irving, TX","https://www.glassdoor.com/job-listing/software-engineer-i-or-ii-word-on-fire-JV_IC1140006_KO0,25_KE26,38.htm?jl=1009204915971",70991,84888,101506,TX
software,Software Engineer,Evavi Inc,"Dallas, TX","https://www.glassdoor.com/job-listing/software-engineer-evavi-JV_IC1139977_KO0,17_KE18,23.htm?jl=1009106661013",89519,111549,139000,TX
software,Software Developer,Global Bridge InfoTech Inc.,"Irving, TX","https://www.glassdoor.com/job-listing/software-developer-global-bridge-infotech-inc-JV_IC1140006_KO0,18_KE19,45.htm?jl=1008392261065",75599,88554,103730,TX
software,Software Engineer,Resonant Sciences,"Dayton, OH","https://www.glassdoor.com/job-listing/software-engineer-resonant-sciences-llc-JV_IC1145937_KO0,17_KE18,39.htm?jl=1009223511369",82150,100194,122200,OH
software,RPA Software Engineer,Piezos Technology Solutions Inc,"Northville, MI","https://www.glassdoor.com/job-listing/rpa-software-engineer-piezos-technologies-llc-JV_IC1134703_KO0,21_KE22,45.htm?jl=1009221853324",64031,80077,100144,MI
software,Software Engineer,L2L,"Salt Lake City, UT","https://www.glassdoor.com/job-listing/software-engineer-leading2lean-l2l-JV_IC1128289_KO0,17_KE18,34.htm?jl=1009207491577",86702,106298,130322,UT
software,Software Engineer,"Tenth Mountain Division Foundation, Inc",Remote,"https://www.glassdoor.com/job-listing/software-engineer-tenth-mountain-llc-JV_KO0,17_KE18,36.htm?jl=1009211535490",120000,135000,150000,Remote
software,Software Engineer,Myxx Inc.,"Cary, NC","https://www.glassdoor.com/job-listing/software-engineer-myxx-JV_IC1138945_KO0,17_KE18,22.htm?jl=1008985243583",91595,104145,118415,NC
software,Software Developer,JAAW Group,"Hill AFB, UT","https://www.glassdoor.com/job-listing/software-developer-the-jaaw-group-JV_IC1128214_KO0,18_KE19,33.htm?jl=1009123291156",56338,70042,87079,UT
software,Customer Support Specialist,Brightree LLC,Remote,"https://www.glassdoor.com/job-listing/customer-support-specialist-brightree-JV_KO0,27_KE28,37.htm?jl=1009149837349",26,32.560097,39.120193,Remote
software,IT Support Specialist,,Ohio,"https://www.glassdoor.com/job-listing/it-support-specialist-choice-it-services-JV_KO0,21_KE22,40.htm?jl=1009104074666",26,28.5,31,N/A
software,Software Engineer,Optiz Inc,"Palo Alto, CA","https://www.glassdoor.com/job-listing/software-engineer-optiz-JV_IC1147434_KO0,17_KE18,23.htm?jl=1005777610432",119230,147986,183676,CA
software,Software Developer,RSA Tech ,"Little Elm, TX","https://www.glassdoor.com/job-listing/software-developer-rsa-tech-JV_IC1140024_KO0,18_KE19,27.htm?jl=1009038940144",139464,139464,139464,TX
software,Software Engineer - Utah,Applied Invention,"Provo, UT","https://www.glassdoor.com/job-listing/software-engineer-utah-applied-invention-llc-JV_IC1128247_KO0,22_KE23,44.htm?jl=1008906798659",100000,115000,130000,UT
software,Software Engineer,"Maxpro, Inc.","Farmington Hills, MI","https://www.glassdoor.com/job-listing/software-engineer-maxpro-JV_IC1159753_KO0,17_KE18,24.htm?jl=1006443917843",93000,93000,93000,MI
software,Software Developer,Ford Motor Company,"Bellevue, WA","https://www.glassdoor.com/job-listing/software-developer-ford-motor-company-JV_IC1150442_KO0,18_KE19,37.htm?jl=1009094030122",89976,112064,139574,WA
software,Junior Software Engineer,BlueHalo,"Huntsville, AL","https://www.glassdoor.com/job-listing/junior-software-engineer-bluehalo-JV_IC1127653_KO0,24_KE25,33.htm?jl=1009221367571",57766,75568,98855,AL
software,Software Developer,"Softnet Consulting, Inc","Princeton, NJ","https://www.glassdoor.com/job-listing/software-developer-softnet-consulting-JV_IC1127179_KO0,18_KE19,37.htm?jl=1009218336265",92557,101075,110376,NJ
software,Software Developer,"Keyseries, LLC","Jacksonville, FL","https://www.glassdoor.com/job-listing/software-developer-keyseries-JV_IC1154093_KO0,18_KE19,28.htm?jl=1009194584577",59070,78350,103924,FL
software,Software Developer,Word Machinery,"Fayetteville, AR","https://www.glassdoor.com/job-listing/software-developer-word-machinery-JV_IC1143041_KO0,18_KE19,33.htm?jl=1007682264991",80252,96430,115868,AR
